"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"06/06/2023","AQS","160690012","4","8.5","ug/m3 LC","35","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/07/2023","AQS","160690012","4","6.8","ug/m3 LC","28","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/08/2023","AQS","160690012","4","9.3","ug/m3 LC","39","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/09/2023","AQS","160690012","4","11.4","ug/m3 LC","48","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/10/2023","AQS","160690012","4","9","ug/m3 LC","38","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/11/2023","AQS","160690012","4","6.2","ug/m3 LC","26","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/12/2023","AQS","160690012","4","7.3","ug/m3 LC","30","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/13/2023","AQS","160690012","4","9.4","ug/m3 LC","39","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/14/2023","AQS","160690012","4","6.2","ug/m3 LC","26","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/15/2023","AQS","160690012","4","11.3","ug/m3 LC","47","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/16/2023","AQS","160690012","4","17.2","ug/m3 LC","62","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/17/2023","AQS","160690012","4","5.8","ug/m3 LC","24","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/18/2023","AQS","160690012","4","2.6","ug/m3 LC","11","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/19/2023","AQS","160690012","4","2.2","ug/m3 LC","9","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/20/2023","AQS","160690012","4","3","ug/m3 LC","13","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/21/2023","AQS","160690012","4","2.5","ug/m3 LC","10","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/22/2023","AQS","160690012","4","5.1","ug/m3 LC","21","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/23/2023","AQS","160690012","4","4.8","ug/m3 LC","20","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/24/2023","AQS","160690012","4","7.2","ug/m3 LC","30","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/25/2023","AQS","160690012","4","6.8","ug/m3 LC","28","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/26/2023","AQS","160690012","4","8.1","ug/m3 LC","34","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/27/2023","AQS","160690012","4","7.5","ug/m3 LC","31","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/28/2023","AQS","160690012","4","7.5","ug/m3 LC","31","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/29/2023","AQS","160690012","4","7.7","ug/m3 LC","32","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"06/30/2023","AQS","160690012","4","9.5","ug/m3 LC","40","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/01/2023","AirNow","160690012","4","5.4","ug/m3 LC","23","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/02/2023","AirNow","160690012","4","3.3","ug/m3 LC","14","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/03/2023","AirNow","160690012","4","4.4","ug/m3 LC","18","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/04/2023","AirNow","160690012","4","9.9","ug/m3 LC","41","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/05/2023","AirNow","160690012","4","10.1","ug/m3 LC","42","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/06/2023","AirNow","160690012","4","10.1","ug/m3 LC","42","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/07/2023","AirNow","160690012","4","9.3","ug/m3 LC","39","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/08/2023","AirNow","160690012","4","11.7","ug/m3 LC","49","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/09/2023","AirNow","160690012","4","10.7","ug/m3 LC","45","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/10/2023","AirNow","160690012","4","8.2","ug/m3 LC","34","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/11/2023","AirNow","160690012","4","8","ug/m3 LC","33","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/12/2023","AirNow","160690012","4","9.1","ug/m3 LC","38","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/13/2023","AirNow","160690012","4","5.2","ug/m3 LC","22","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/14/2023","AirNow","160690012","4","6","ug/m3 LC","25","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/15/2023","AirNow","160690012","4","6.2","ug/m3 LC","26","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/16/2023","AirNow","160690012","4","9","ug/m3 LC","38","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/17/2023","AirNow","160690012","4","4.9","ug/m3 LC","20","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/18/2023","AirNow","160690012","4","4.9","ug/m3 LC","20","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/19/2023","AirNow","160690012","4","6.4","ug/m3 LC","27","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/24/2023","AirNow","160690012","4","7","ug/m3 LC","29","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/25/2023","AirNow","160690012","4","5.6","ug/m3 LC","23","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/26/2023","AirNow","160690012","4","4.4","ug/m3 LC","18","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/27/2023","AirNow","160690012","4","6.8","ug/m3 LC","28","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/28/2023","AirNow","160690012","4","9.2","ug/m3 LC","38","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/29/2023","AirNow","160690012","4","8.3","ug/m3 LC","35","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/30/2023","AirNow","160690012","4","8.2","ug/m3 LC","34","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"07/31/2023","AirNow","160690012","4","8.4","ug/m3 LC","35","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/01/2023","AirNow","160690012","4","9.2","ug/m3 LC","38","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/02/2023","AirNow","160690012","4","6.8","ug/m3 LC","28","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/03/2023","AirNow","160690012","4","9","ug/m3 LC","38","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/04/2023","AirNow","160690012","4","13.2","ug/m3 LC","53","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/05/2023","AirNow","160690012","4","10.4","ug/m3 LC","43","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/06/2023","AirNow","160690012","4","12","ug/m3 LC","50","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/07/2023","AirNow","160690012","4","8.2","ug/m3 LC","34","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/08/2023","AirNow","160690012","4","8.3","ug/m3 LC","35","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/09/2023","AirNow","160690012","4","9.6","ug/m3 LC","40","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/10/2023","AirNow","160690012","4","2.8","ug/m3 LC","12","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/11/2023","AirNow","160690012","4","5.8","ug/m3 LC","24","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/12/2023","AirNow","160690012","4","6.5","ug/m3 LC","27","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/13/2023","AirNow","160690012","4","8.3","ug/m3 LC","35","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/14/2023","AirNow","160690012","4","9","ug/m3 LC","38","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/15/2023","AirNow","160690012","4","11.7","ug/m3 LC","49","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/16/2023","AirNow","160690012","4","13.2","ug/m3 LC","53","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/17/2023","AirNow","160690012","4","25.2","ug/m3 LC","79","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/18/2023","AirNow","160690012","4","10.5","ug/m3 LC","44","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/19/2023","AirNow","160690012","4","28.2","ug/m3 LC","85","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/20/2023","AirNow","160690012","4","123.7","ug/m3 LC","186","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/21/2023","AirNow","160690012","4","34.6","ug/m3 LC","98","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/22/2023","AirNow","160690012","4","37.9","ug/m3 LC","107","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/23/2023","AirNow","160690012","4","30.1","ug/m3 LC","89","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/24/2023","AirNow","160690012","4","20.8","ug/m3 LC","69","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/25/2023","AirNow","160690012","4","25.3","ug/m3 LC","79","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/26/2023","AirNow","160690012","4","13.7","ug/m3 LC","54","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/27/2023","AirNow","160690012","4","6.2","ug/m3 LC","26","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/28/2023","AirNow","160690012","4","10.4","ug/m3 LC","43","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/29/2023","AirNow","160690012","4","14.9","ug/m3 LC","57","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/30/2023","AirNow","160690012","4","6","ug/m3 LC","25","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"08/31/2023","AirNow","160690012","4","4","ug/m3 LC","17","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/01/2023","AirNow","160690012","4","4.5","ug/m3 LC","19","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/02/2023","AirNow","160690012","4","6.6","ug/m3 LC","28","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/03/2023","AirNow","160690012","4","5.5","ug/m3 LC","23","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/04/2023","AirNow","160690012","4","4.4","ug/m3 LC","18","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/05/2023","AirNow","160690012","4","4.1","ug/m3 LC","17","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/06/2023","AirNow","160690012","4","7.7","ug/m3 LC","32","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/07/2023","AirNow","160690012","4","6.5","ug/m3 LC","27","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/08/2023","AirNow","160690012","4","6","ug/m3 LC","25","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/09/2023","AirNow","160690012","4","7.2","ug/m3 LC","30","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/10/2023","AirNow","160690012","4","6.7","ug/m3 LC","28","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/11/2023","AirNow","160690012","4","8.2","ug/m3 LC","34","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/12/2023","AirNow","160690012","4","8.8","ug/m3 LC","37","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/13/2023","AirNow","160690012","4","4.1","ug/m3 LC","17","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/14/2023","AirNow","160690012","4","6","ug/m3 LC","25","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/15/2023","AirNow","160690012","4","5.2","ug/m3 LC","22","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/16/2023","AirNow","160690012","4","6.2","ug/m3 LC","26","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/17/2023","AirNow","160690012","4","6.8","ug/m3 LC","28","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/18/2023","AirNow","160690012","4","7.5","ug/m3 LC","31","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/19/2023","AirNow","160690012","4","9.8","ug/m3 LC","41","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/20/2023","AirNow","160690012","4","9.1","ug/m3 LC","38","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/21/2023","AirNow","160690012","4","9.7","ug/m3 LC","40","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/22/2023","AirNow","160690012","4","7.2","ug/m3 LC","30","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/23/2023","AirNow","160690012","4","4.7","ug/m3 LC","20","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/24/2023","AirNow","160690012","4","13.1","ug/m3 LC","53","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/25/2023","AirNow","160690012","4","13.5","ug/m3 LC","54","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/26/2023","AirNow","160690012","4","5.6","ug/m3 LC","23","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/27/2023","AirNow","160690012","4","3.5","ug/m3 LC","15","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/28/2023","AirNow","160690012","4","2.8","ug/m3 LC","12","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/29/2023","AirNow","160690012","4","3","ug/m3 LC","13","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"09/30/2023","AirNow","160690012","4","4.3","ug/m3 LC","18","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"10/01/2023","AirNow","160690012","4","3.8","ug/m3 LC","16","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"10/02/2023","AirNow","160690012","4","3.1","ug/m3 LC","13","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"10/03/2023","AirNow","160690012","4","1.7","ug/m3 LC","7","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"10/04/2023","AirNow","160690012","4","3.2","ug/m3 LC","13","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"10/05/2023","AirNow","160690012","4","4","ug/m3 LC","17","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
"10/06/2023","AirNow","160690012","4","3.7","ug/m3 LC","15","Lewiston","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","30300","Lewiston, ID-WA","16","Idaho","069","Nez Perce","46.408352","-116.992533"
